Symbol,Date,Revenue,Revenue Growth,Cost of Revenue,Gross Profit,R&D Expenses,SG&A Expense,Operating Expenses,Operating Income,Interest Expense,Earnings before Tax,Income Tax Expense,Net Income - Non-Controlling int,Net Income - Discontinued ops,Net Income,Preferred Dividends,Net Income Com,EPS,EPS Diluted,Weighted Average Shs Out,Weighted Average Shs Out (Dil),Dividend per Share,Gross Margin,EBITDA Margin,EBIT Margin,Profit Margin,Free Cash Flow margin,EBITDA,EBIT,Consolidated Income,Earnings Before Tax Margin,Net Profit Margin
AAPL,2019-09-28,2.60174E+11,0,1.61782E+11,98392000000,16217000000,18245000000,34462000000,63930000000,3576000000,65737000000,10481000000,0,0,55256000000,0,55256000000,11.97,11.89,4617834000,4648913000,3.03705403822,0.37817768109,0.293945590259,0.245720171885,0.21238094506,0.226371582095,76477000000,63930000000,55256000000,0.252665523842,0.21238094506
AAPL,2018-09-29,2.65595E+11,0,1.63756E+11,1.01839E+11,14236000000,16705000000,30941000000,70898000000,3240000000,72903000000,13372000000,0,0,59531000000,0,59531000000,12.01,11.91,4955377000,5000109000,2.74234021698,0.3834371882,0.307991490804,0.266940266195,0.224142020746,0.24142397259,81801000000,70898000000,59531000000,0.274489354092,0.224142020746
AAPL,2017-09-30,2.29234E+11,0,1.41048E+11,88186000000,11581000000,15261000000,26842000000,61344000000,2323000000,64089000000,15738000000,0,0,48351000000,0,48351000000,9.27,9.21,5217242000,5251692000,2.43140686849,0.384698604919,0.311912718009,0.267604282087,0.210924208451,0.223121351981,71501000000,61344000000,48351000000,0.279578945532,0.210924208451
AAPL,2016-09-24,2.15639E+11,0,1.31376E+11,84263000000,10045000000,14194000000,24239000000,60024000000,1456000000,61372000000,15685000000,0,0,45687000000,0,45687000000,8.35,8.31,5470820000,5500281000,2.20897805039,0.390759556481,0.327069778658,0.278354101067,0.211867983064,0.246198507691,70529000000,60024000000,45687000000,0.284605289396,0.211867983064
AAPL,2015-09-26,2.33715E+11,0,1.40089E+11,93626000000,8067000000,14329000000,22396000000,71230000000,733000000,72515000000,19121000000,0,0,53394000000,0,53394000000,9.28,9.22,5753421000,5793069000,1.99566067658,0.400599020174,0.35293840789,0.304772907173,0.228457736987,0.299591382667,82487000000,71230000000,53394000000,0.310271056629,0.228457736987
AAPL,2014-09-27,1.82795E+11,0,1.12258E+11,70537000000,6041000000,11993000000,18034000000,52503000000,384000000,53483000000,13973000000,0,0,39510000000,0,39510000000,6.49,6.45,6085572000,6122663000,1.817183144,0.385880357778,0.330692852649,0.287223392325,0.216143767609,0.274307284116,60449000000,52503000000,39510000000,0.292584589294,0.216143767609
AAPL,2013-09-28,1.7091E+11,0,1.06606E+11,64304000000,4475000000,10830000000,15305000000,48999000000,136000000,50155000000,13118000000,0,0,37037000000,0,37037000000,40.03,39.75,925331000,931662000,11.338876116,0.376244807208,0.326230179627,0.286694751624,0.216704698379,0.266227839214,55756000000,48999000000,37037000000,0.293458545433,0.216704698379
AAPL,2012-09-29,1.56508E+11,0,87846000000,68662000000,3381000000,10040000000,13421000000,55241000000,0,55763000000,14030000000,0,0,41733000000,0,41733000000,44.64,44.15,934818000,945355000,2.63181556135,0.438712398088,0.37389781992,0.35295959312,0.266650906024,0.271941370409,58518000000,55241000000,41733000000,0.356294885884,0.266650906024
AAPL,2011-09-24,1.08249E+11,0,64431000000,43818000000,2429000000,7599000000,10028000000,33790000000,0,34205000000,8283000000,0,0,25922000000,0,25922000000,28.05,27.68,924258000,936645000,0,0.404788958789,0.328908350193,0.312150689614,0.239466415394,0.307337712127,35604000000,33790000000,25922000000,0.315984443274,0.239466415394
AAPL,2010-09-25,65225000000,0,39541000000,25684000000,1782000000,5517000000,7299000000,18385000000,0,18540000000,4527000000,0,0,14013000000,0,14013000000,15.41,15.15,909461000,924712000,0,0.393775392871,0.297615944806,0.281870448448,0.214840935224,0.254350325795,19412000000,18385000000,14013000000,0.284246837869,0.214840935224
AAPL,2009-09-26,42905000000,0.1444,25683000000,17222000000,1333000000,4149000000,5482000000,11740000000,0,12066000000,3831000000,0,0,8235000000,0,8235000000,1.317,1.297,6270717306,6251112000,0,0.4014,0.298,0.2812,0.192,0.2085,12800000000,12066000000,8235000000,0.2812,0.1919
ABBV,2019-12-31,33266000000,0,7439000000,25827000000,6407000000,6942000000,12730000000,12983000000,1784000000,8426000000,544000000,0,0,7882000000,0,7882000000,5.3,5.28,1481000000,1484000000,4.2897574124,0.776378284134,0.452323693862,0.390278362292,0.236938616004,0.383935549811,15047000000,12983000000,7882000000,0.253291649131,0.236938616004
ABBV,2018-12-31,32753000000,0,7718000000,25035000000,10329000000,7399000000,17084000000,6383000000,1348000000,5197000000,-490000000,0,0,5687000000,0,5687000000,3.67,3.66,1541000000,1546000000,3.60931435964,0.764357463438,0.248954294263,0.194882911489,0.173632949653,0.390468048728,8154000000,6383000000,5687000000,0.158672488016,0.173632949653
ABBV,2017-12-31,28216000000,0,7040000000,21176000000,4982000000,6275000000,10253000000,9592000000,1150000000,7727000000,2418000000,0,0,5309000000,0,5309000000,3.31,3.3,1596000000,1603000000,2.56207111666,0.750496172384,0.393996314148,0.339948965126,0.188155656365,0.334242982705,11117000000,9592000000,5309000000,0.273851715339,0.188155656365
ABBV,2016-12-31,25638000000,0,5833000000,19805000000,4366000000,5855000000,9256000000,9384000000,1047000000,7884000000,1931000000,0,0,5953000000,0,5953000000,3.65,3.63,1622000000,1631000000,2.27896995708,0.772486153366,0.412395662688,0.366019190264,0.232194398939,0.255948201888,10573000000,9384000000,5953000000,0.30751228645,0.232194398939
ABBV,2015-12-31,22859000000,0,4500000000,18359000000,4285000000,6387000000,9986000000,7537000000,719000000,6645000000,1501000000,0,0,5144000000,0,5144000000,3.15,3.13,1625000000,1637000000,2.01221747098,0.803140994794,0.36628898902,0.329716960497,0.225031716173,0.306356358546,8373000000,7537000000,5144000000,0.290695131021,0.225031716173
ABBV,2014-12-31,19960000000,0,4426000000,15534000000,3297000000,7724000000,11380000000,3411000000,429000000,2369000000,595000000,0,0,1774000000,0,1774000000,1.11,1.1,1595000000,1610000000,1.65279503106,0.778256513026,0.210270541082,0.170891783567,0.088877755511,0.147144288577,4197000000,3411000000,1774000000,0.118687374749,0.088877755511
ABBV,2013-12-31,18790000000,0,4581000000,14209000000,2855000000,5352000000,7929000000,5664000000,299000000,5332000000,1204000000,0,0,4128000000,0,4128000000,2.58,2.56,1589000000,1604000000,1.59289276808,0.75620010644,0.349175093135,0.30143693454,0.219691325173,0.307397551889,6561000000,5664000000,4128000000,0.283767961682,0.219691325173
ABBV,2012-12-31,18380000000,0.0536574180234,4508000000,13872000000,2778000000,4989000000,8055000000,5817000000,84000000,5725000000,450000000,0,0,5275000000,0,5275000000,3.35,3.35,1580000000,1577000000,0,0.7547,0.379,0.3161,0.287,0.3271,6959000000,5809000000,5275000000,0.3115,0.287
ABBV,2011-12-31,17444000000,0.115487914056,4639000000,12805000000,2618000000,5894000000,9185000000,3620000000,-20000000,3668000000,235000000,0,0,3433000000,0,3433000000,2.18,2.18,,1577000000,0,0.7341,0.282,0.2091,0.197,0.3377,4920000000,3648000000,3433000000,0.2103,0.1968
ABBV,2010-12-31,15638000000,0.100167747792,4293000000,11345000000,2495000000,3820000000,6628000000,4717000000,-28000000,4836000000,658000000,0,0,4178000000,0,4178000000,2.65,2.65,,,0,0.7255,0.383,0.3075,0.267,0.2896,5992000000,4808000000,4178000000,0.3092,0.2672
ABBV,2009-12-31,14214196000,,4056390000,10157806000,1707440000,3348572000,5226012000,4931794000,0,5950317000,1313802000,0,0,4636515000,0,4636515000,,,,,0,0.7146,0.468,0.4186,0.326,0.3556,6647809000,5950317000,4636515000,0.4186,0.3262
ABT,2019-12-31,31904000000,0,13231000000,18673000000,2440000000,9765000000,12205000000,4532000000,670000000,4077000000,390000000,0,0,3687000000,0,3687000000,2.07,2.06,1768000000,1781000000,1.27456485121,0.585287111334,0.236522066199,0.14205115346,0.115565446339,0.140985456369,7546000000,4532000000,3687000000,0.127789618857,0.115565446339
ABT,2018-12-31,30578000000,0,12706000000,17872000000,2300000000,9744000000,12044000000,3650000000,826000000,2873000000,539000000,0,0,2368000000,0,2368000000,1.34,1.33,1758000000,1770000000,1.11525423729,0.584472496566,0.227614624894,0.119366865066,0.077441297665,0.16044214795,6960000000,3650000000,2368000000,0.0939564392701,0.077441297665
ABT,2017-12-31,27390000000,0,12337000000,15053000000,2235000000,9117000000,11352000000,1726000000,904000000,2231000000,1878000000,0,0,477000000,0,477000000,0.27,0.27,1740000000,1749000000,1.05717552887,0.549580138737,0.206608251187,0.0630156991603,0.0174151150055,0.161920408908,5659000000,1726000000,477000000,0.0814530850675,0.0174151150055
ABT,2016-12-31,20853000000,0,9024000000,11829000000,1422000000,6672000000,8094000000,3185000000,431000000,1413000000,350000000,0,0,1400000000,0,1400000000,0.94,0.94,1477000000,1483000000,1.03776129467,0.567256509855,0.225531098643,0.152735817388,0.0671366230279,0.0998417493886,4703000000,3185000000,1400000000,0.0677600345274,0.0671366230279
ABT,2015-12-31,20405000000,0,8747000000,11658000000,1405000000,6785000000,8190000000,2867000000,163000000,3183000000,577000000,0,0,4423000000,0,4423000000,2.94,2.92,1496000000,1506000000,0.958167330677,0.571330556236,0.212643959814,0.140504778241,0.216760597893,0.0909580985053,4339000000,2867000000,4423000000,0.155991178633,0.216760597893
ABT,2014-12-31,20247000000,0,9218000000,11029000000,1345000000,6530000000,7875000000,2599000000,150000000,2518000000,797000000,0,0,2284000000,0,2284000000,1.5,1.49,1516000000,1527000000,0.878847413229,0.544722674964,0.20482046723,0.128364696004,0.112806835581,0.128315305971,4147000000,2599000000,2284000000,0.124364103324,0.112806835581
ABT,2013-12-31,21848000000,0,10040000000,11808000000,1452000000,6936000000,8388000000,2629000000,157000000,2521000000,138000000,0,0,2576000000,0,2576000000,1.64,1.62,1558000000,1574000000,0.560355781449,0.540461369462,0.199011351153,0.120331380447,0.11790552911,0.0997345294764,4348000000,2629000000,2576000000,0.115388136214,0.11790552911
ABT,2012-12-31,39873910000,0,15119718000,24754192000,4322182000,12059495000,16381677000,8084515000,592403000,6262614000,299694000,0,0,5962920000,0,5962920000,3.76,3.72,1575378000,1591838000,1.999456603,0.620811753851,0.272552202681,0.202751999992,0.149544401339,0.188572226802,10867722000,8084515000,5962920000,0.157060443784,0.149544401339
ABT,2011-12-31,38851259000,0,15540580000,23310679000,4129414000,12756817000,16886231000,5751948000,530141000,5198642000,470193000,0,0,4728449000,0,4728449000,3.03,3.01,1557643000,1567389000,1.87451615393,0.599998033526,0.226397862679,0.148050491749,0.121706454867,0.192492526433,8795842000,5751948000,4728449000,0.133808842591,0.121706454867
ABT,2010-12-31,35166721000,0,14665192000,20501529000,3724424000,10376324000,14100748000,6087581000,553135000,4626172000,1086662000,0,0,4626172000,0,4626172000,2.98,2.96,1546400000,1556022000,1.71686197239,0.582980966579,0.2477309727,0.173106301267,0.131549711445,0.219551490172,8711886000,6087581000,4626172000,0.131549711445,0.131549711445
ABT,2009-12-31,30764707000,0.0419,13209329000,17555378000,2743733000,8405904000,11319637000,6235741000,519656000,7193774000,1447936000,0,0,5745838000,0,5745838000,3.71,3.69,1546738426,1546983000,1.56,0.5706,0.319,0.2507,0.187,0.2011,9802940000,7713430000,5745838000,0.2338,0.1868
ACN,2019-08-31,43215013000,0,29900325000,13314688000,799734000,7009614000,7009614000,6305074000,22963000,6251797000,1405556000,0,0,4779112000,0,4779112000,7.49,7.36,638098125,650204873,2.86733163256,0.308103297343,0.166558644793,0.145900083381,0.110589160299,0.139487265687,7197834000,6305074000,4779112000,0.144667247931,0.110589160299
ACN,2018-08-31,41603428000,0,29160515000,12442913000,790779000,6601872000,8631850000,5841041000,19539000,5808093000,1593499000,0,0,4059907000,0,4059907000,6.46,6.34,628451742,655296150,2.60755995591,0.299083839918,0.162674503649,0.140398070082,0.0975858768177,0.129977366288,6767817000,5841041000,4059907000,0.139606116111,0.0975858768177
ACN,2017-08-31,36765478000,0,25734986000,11030492000,704317000,5888090000,7803386000,4632609000,15545000,4616032000,981100000,0,0,3445149000,0,3445149000,5.56,5.44,620104250,660463227,2.37345235271,0.300023081435,0.147812521301,0.126004318508,0.0937060848223,0.121231117953,5434398000,4632609000,3445149000,0.125553433577,0.0937060848223
ACN,2016-08-31,34797661000,0,24520234000,10277427000,643407000,5466982000,7381920000,4810445000,16258000,5603572000,1253969000,0,0,4111892000,0,4111892000,6.58,6.45,624797820,667770274,2.15364183761,0.295348213203,0.159191647967,0.138240469668,0.118165758325,0.117207561738,5539497000,4810445000,4111892000,0.161033007362,0.118165758325
ACN,2015-08-31,32914424000,0,23105185000,9809239000,625541000,5308988000,7175481000,4435869000,14578000,4410530000,1136741000,0,0,3053581000,0,3053581000,4.87,4.76,626799586,678757070,1.99404331803,0.298022502232,0.154394073553,0.134769759301,0.0927733385217,0.112325222523,5081792000,4435869000,3053581000,0.133999914445,0.0927733385217
ACN,2014-08-31,31874678000,0,22190212000,9684466000,639513000,5401969000,7274253000,4300512000,17621000,3175958000,1121743000,0,0,2941498000,0,2941498000,4.64,4.52,634216250,692389966,1.81244105435,0.303829453587,0.154393873406,0.13491938648,0.0922832224376,0.0992704930227,4921255000,4300512000,2941498000,0.0996389045875,0.0922832224376
ACN,2013-08-31,30394285000,0,21010110000,9384175000,715094000,5317537000,7149012000,4338680000,14035000,3554519000,784775000,0,0,3281878000,0,3281878000,5.08,4.93,645536995,712763616,1.57378684156,0.3087480097,0.16225774023,0.142746572259,0.107976812088,0.0965160062163,4931708000,4338680000,3281878000,0.116946952363,0.107976812088
ACN,2012-08-31,29777985000,0,20790284000,8987701000,559611000,5114462000,7030117000,3871548000,15061000,2824933000,1079241000,0,0,2553510000,0,2553510000,3.97,3.84,643132601,726416452,1.30896952758,0.301823679473,0.149946109517,0.130013766882,0.085751604751,0.13046141302,4465093000,3871548000,2553510000,0.0948664928134,0.085751604751
ACN,2011-08-31,27352914000,0,18966195000,8386719000,503222000,4914742000,6760620000,3470457000,15000000,3512022000,958782000,0,0,2277677000,0,2277677000,3.53,3.4,645631170,742184540,0.867226363944,0.306611536891,0.145641265132,0.126877048639,0.0832699945607,0.111067690996,3983713000,3470457000,2277677000,0.128396630794,0.0832699945607
ACN,2010-08-31,23094078000,0,15843331000,7250747000,383700000,4326364000,5869874000,2914845000,14677000,2914369000,853910000,0,0,1780656000,0,1780656000,2.79,2.66,637170234,766047794,1.07584410066,0.313965640889,0.146770656962,0.126216123458,0.0771044420998,0.123555701163,3389533000,2914845000,1780656000,0.126195512114,0.0771044420998
ACN,2009-08-31,23170968000,-0.0847,16329854000,6841114000,0,3947976000,4197249000,2643865000,14121000,2329553000,739590000,348183000,0,1589963000,0,1589963000,2.55,2.44,623007198,786891344,0.5,0.2952,0.123,0.1011,0.069,0.1261,2842265000,2343674000,1938146000,0.1005,0.0686
ADBE,2019-11-29,11171297000,0,1672720000,9498577000,1930228000,4124984000,6230456000,3268121000,157214000,3204741000,253283000,0,0,2951458000,0,2951458000,6.07,6,486291000,491572000,0,0.850266267202,0.358489260468,0.292546245973,0.264200119288,0.360507289351,4004790000,3268121000,2951458000,0.286872777619,0.264200119288
ADBE,2018-11-30,9030008000,0,1194999000,7835009000,1537812000,3365727000,4994640000,2840369000,89242000,2793876000,203102000,0,0,2590774000,0,2590774000,5.28,5.2,490564000,497843000,0,0.867663572391,0.352918956439,0.314547783346,0.286907165531,0.416691214449,3186861000,2840369000,2590774000,0.30939906144,0.286907165531
ADBE,2017-12-01,7301505000,0,1010491000,6291014000,1224059000,2822298000,4122919000,2168095000,74402000,2137641000,443687000,0,0,1693954000,0,1693954000,3.43,3.38,493632000,501123000,0,0.86160510744,0.341586015486,0.296938097009,0.232000662877,0.374543467408,2494092000,2168095000,1693954000,0.292767176082,0.232000662877
ADBE,2016-12-02,5854430000,0,819908000,5034522000,975987000,2487907000,3540920000,1493602000,70442000,1435138000,266356000,0,0,1168782000,0,1168782000,2.35,2.32,498345000,504299000,0,0.859950840645,0.311753151033,0.255123385197,0.199640614031,0.34092524806,1825137000,1493602000,1168782000,0.245137101306,0.199640614031
ADBE,2015-11-27,4795511000,0,744317000,4051194000,862730000,2215161000,3148099000,903095000,64184000,873781000,244230000,0,0,629551000,0,629551000,1.26,1.24,498764000,507164000,0,0.844788803529,0.259110655778,0.188320910952,0.131279231765,0.267868429454,1242568000,903095000,629551000,0.182208110877,0.131279231765
ADBE,2014-11-28,4147065000,0,622080000,3524985000,844353000,2195640000,3112300000,412685000,59732000,191563000,92981000,0,0,268395000,0,268395000,0.54,0.53,497867000,508480000,0,0.849995117029,0.175129881012,0.0995125468253,0.0647192653117,0.274688243372,726275000,412685000,268395000,0.0461924276567,0.0647192653117
ADBE,2013-11-29,4055240000,0,586557000,3468683000,826631000,2140578000,3045960000,422723000,67508000,132916000,66156000,0,0,289985000,0,289985000,0.58,0.56,501372000,513476000,0,0.855358252533,0.183454000256,0.104241179314,0.0715087146507,0.237551414959,743950000,422723000,289985000,0.0327763584893,0.0715087146507
ADBE,2012-11-30,4403677000,0,483782000,3919895000,742823000,1951141000,2739704000,1180191000,67487000,1118794000,286019000,0,0,832775000,0,832775000,1.68,1.66,494731000,502721000,0,0.890141352329,0.336073013529,0.26800126349,0.189109010493,0.278972322448,1479957000,1180191000,832775000,0.254059051107,0.189109010493
ADBE,2011-12-02,4216258000,0,437873000,3778385000,738053000,1800427000,2679086000,1099299000,66952000,1035230000,202383000,0,0,832847000,0,832847000,1.67,1.65,497469000,503921000,0,0.896146535625,0.32481503741,0.26072858919,0.197532266764,0.316161866755,1369504000,1099299000,832847000,0.245532887219,0.197532266764
ADBE,2010-12-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADBE,2009-11-27,2945853000,-0.1771,296732000,2649121000,565141000,1280652000,1958608000,690513000,3407000,701520000,315012000,0,0,386508000,0,386508000,0.74,0.73,523760118,524470000,0,0.8993,0.335,0.2393,0.131,0.3388,987350000,704927000,386508000,0.2381,0.1312
